event_key,split,event_id,label,source_exists,source_text_len,source_has_url,tree_exists,source_user_id,source_tweet_id_from_tree,id_match_event_vs_tree_source,source_delay_min_raw,source_delay_min_clean,n_nodes,n_edges,n_users,min_delay_raw,max_delay_raw,min_delay_clean,max_delay_clean,duration_min_clean,has_negative_delay,malformed_lines,invalid_delay_values,dropped_self_loops,dropped_duplicate_edges,tree_file,source_text
twitter15__661184793342775296,twitter15,661184793342775296,non-rumor,True,55,True,True,102700680,661184793342775296,True,0.0,0.00,721,747,721,0.00,443062.40,0.00,443062.40,443062.40,False,0,0,5,25,data_raw/Twitter15_16_dataset/twitter15/tree/661184793342775296.txt,14 things successful people do before breakfast URL URL
twitter15__663744139666804736,twitter15,663744139666804736,unverified,True,137,False,True,2196201139,663744139666804736,True,0.0,0.00,2820,2831,2820,0.00,238424.40,0.00,238424.40,238424.40,False,0,0,3,21,data_raw/Twitter15_16_dataset/twitter15/tree/663744139666804736.txt,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee."
twitter15__665302351742275584,twitter15,665302351742275584,non-rumor,True,88,True,True,15108702,665302351742275584,True,0.0,0.00,282,281,282,0.00,5182.93,0.00,5182.93,5182.93,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/665302351742275584.txt,"breaking: hollande decides state of emergency for all of france, borders closed. URL URL"
twitter15__665317131597291520,twitter15,665317131597291520,non-rumor,True,91,True,True,15108702,665317131597291520,True,0.0,0.00,304,303,304,0.00,1163.58,0.00,1163.58,1163.58,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/665317131597291520.txt,"breaking: police operation at bataclan concert venue over, two attackers killed: bfm tv URL"
twitter15__665498651742085124,twitter15,665498651742085124,non-rumor,True,93,True,True,15108702,665498651742085124,True,0.0,0.00,431,436,431,0.00,6233.17,0.00,6233.17,6233.17,False,0,0,0,14,data_raw/Twitter15_16_dataset/twitter15/tree/665498651742085124.txt,poland says cannot accept migrants under eu quotas after paris attacks. more updates: URL URL
twitter15__670380354822348801,twitter15,670380354822348801,non-rumor,True,98,True,True,22411875,670380354822348801,True,0.0,0.00,346,347,346,0.00,18323.03,0.00,18323.03,18323.03,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/670380354822348801.txt,they left syria in 2013 for a camp in jordan and arrived in detroit last week. their story URL URL
twitter15__674713782778654721,twitter15,674713782778654721,non-rumor,True,80,True,True,23962323,674713782778654721,True,0.0,0.00,947,955,947,0.00,247100.82,0.00,247100.82,247100.82,False,0,0,2,8,data_raw/Twitter15_16_dataset/twitter15/tree/674713782778654721.txt,#ceres captured by dawn spacecraft. check out those bright spots! video: URL URL
twitter15__675434959939756032,twitter15,675434959939756032,non-rumor,True,91,True,True,22411875,675434959939756032,True,0.0,0.00,368,377,368,0.00,216663.75,0.00,216663.75,216663.75,False,0,0,3,51,data_raw/Twitter15_16_dataset/twitter15/tree/675434959939756032.txt,'do you know me? do you know my heart?' muslims in new york share their experiences URL URL
twitter15__676586804242309121,twitter15,676586804242309121,unverified,True,101,True,True,17469289,676586804242309121,True,0.0,0.00,118,117,118,0.00,9432.05,0.00,9432.05,9432.05,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/676586804242309121.txt,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL"
twitter15__676970570160988160,twitter15,676970570160988160,non-rumor,True,137,False,True,5741722,676970570160988160,True,0.0,0.00,413,418,413,0.00,103603.63,0.00,103603.63,103603.63,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/676970570160988160.txt,talk times @ 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate
twitter15__677950378785271808,twitter15,677950378785271808,non-rumor,True,70,True,True,13215132,677950378785271808,True,0.0,0.00,2085,2110,2085,0.00,353294.53,0.00,353294.53,353294.53,False,0,0,3,25,data_raw/Twitter15_16_dataset/twitter15/tree/677950378785271808.txt,#stevenuniverse will finally return to our screens in january! URL URL
twitter15__678277910537588737,twitter15,678277910537588737,non-rumor,True,97,True,True,11350892,678277910537588737,True,0.0,0.00,258,260,258,0.00,50908.65,0.00,50908.65,50908.65,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/678277910537588737.txt,the 17 #thexfiles episodes to watch before it returns URL @thexfiles @gilliana @davidduchovny URL
twitter15__678733118648524800,twitter15,678733118648524800,non-rumor,True,65,True,True,11178902,678733118648524800,True,0.0,0.00,400,401,400,0.00,127006.52,0.00,127006.52,127006.52,False,0,0,1,6,data_raw/Twitter15_16_dataset/twitter15/tree/678733118648524800.txt,"you all do know it’s mostly long articles about books, right? URL"
twitter15__682548344690970624,twitter15,682548344690970624,non-rumor,True,92,True,True,15108702,682548344690970624,True,0.0,0.00,330,330,330,0.00,5491.95,0.00,5491.95,5491.95,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/682548344690970624.txt,live: follow the #nye2016 celebrations around the world. currently live from sydney: URL URL
twitter15__682629960826224646,twitter15,682629960826224646,non-rumor,True,62,True,True,15108702,682629960826224646,True,0.0,0.00,268,267,268,0.00,3513.75,0.00,3513.75,3513.75,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/682629960826224646.txt,live: dubai hotel on fire near the burj khalifa tower. URL URL
twitter15__683158807959089152,twitter15,683158807959089152,non-rumor,True,82,True,True,7309052,683158807959089152,True,0.0,0.00,322,325,322,0.00,19681.48,0.00,19681.48,19681.48,False,0,0,0,9,data_raw/Twitter15_16_dataset/twitter15/tree/683158807959089152.txt,man helps woman to safety before being crushed to death by elevator in nyc URL URL
twitter15__683731779342188545,twitter15,683731779342188545,non-rumor,True,62,True,True,8936082,683731779342188545,True,0.0,0.00,940,973,940,0.00,4812.25,0.00,4812.25,4812.25,False,0,0,11,56,data_raw/Twitter15_16_dataset/twitter15/tree/683731779342188545.txt,oregon militiamen receive fitting nickname: #yallqaeda URL URL
twitter15__684118654418419712,twitter15,684118654418419712,non-rumor,True,77,True,True,11350892,684118654418419712,True,0.0,0.00,356,364,356,0.00,375680.93,0.00,375680.93,375680.93,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/684118654418419712.txt,"dammit, janet! fox’s rocky horror picture show casts @victoriajustice URL URL"
twitter15__684488313512800256,twitter15,684488313512800256,non-rumor,True,25,True,True,22411875,684488313512800256,True,0.0,0.00,553,560,553,0.00,4507.07,0.00,4507.07,4507.07,False,0,0,0,10,data_raw/Twitter15_16_dataset/twitter15/tree/684488313512800256.txt,photos of the day URL URL
twitter15__684878165714563072,twitter15,684878165714563072,non-rumor,True,86,True,True,15736190,684878165714563072,True,0.0,0.00,282,281,282,0.00,16369.07,0.00,16369.07,16369.07,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/684878165714563072.txt,"as of january 12th, microsoft will no longer support internet explorer 8, 9 or 10. URL"
twitter15__685232704774787072,twitter15,685232704774787072,non-rumor,True,74,True,True,20065936,685232704774787072,True,0.0,0.00,360,361,360,0.00,22706.57,0.00,22706.57,22706.57,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/685232704774787072.txt,traffic camera accidentally snaps beautiful photo of a snowy owl — URL URL
twitter15__685473149291479040,twitter15,685473149291479040,non-rumor,True,50,True,True,18665800,685473149291479040,True,0.0,0.00,265,265,265,0.00,18258.08,0.00,18258.08,18258.08,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/685473149291479040.txt,elvis presley was born on this day in 1935 URL URL
twitter15__685633217160998912,twitter15,685633217160998912,non-rumor,True,41,True,True,16895274,685633217160998912,True,0.0,0.00,441,440,441,0.00,31862.47,0.00,31862.47,31862.47,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/685633217160998912.txt,"happy 74th birthday, stephen hawking! URL"
twitter15__686421576904916992,twitter15,686421576904916992,non-rumor,True,84,True,True,14934818,686421576904916992,True,0.0,0.00,759,762,759,0.00,111483.22,0.00,111483.22,111483.22,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/686421576904916992.txt,sister ❤️ @kyliejenner @kourtneykardash at the #instyleglobes bash #goldenglobes URL
twitter15__686422922894815233,twitter15,686422922894815233,non-rumor,True,79,True,True,14934818,686422922894815233,True,0.0,0.00,494,502,494,0.00,256364.55,0.00,256364.55,256364.55,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/686422922894815233.txt,.@bilodope @emilybett @aishataylor at the #instyleglobes bash #goldenglobes URL
twitter15__686493272806576128,twitter15,686493272806576128,non-rumor,True,83,True,True,14138785,686493272806576128,True,0.0,0.00,431,430,431,0.00,22580.65,0.00,22580.65,22580.65,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/686493272806576128.txt,"bowie's last album was 'parting gift' for fans, in carefully planned finale URL URL"
twitter15__686527768327274497,twitter15,686527768327274497,non-rumor,True,135,False,True,14514804,686527768327274497,True,0.0,0.00,498,499,498,0.00,141908.17,0.00,141908.17,141908.17,False,0,0,2,4,data_raw/Twitter15_16_dataset/twitter15/tree/686527768327274497.txt,"rip david bowie. can we also rip the ""battle with cancer"" cliche? implies you've ""lost"" the battle, as if you didn't fight hard enough."
twitter15__686701278785843200,twitter15,686701278785843200,non-rumor,True,86,True,True,14934818,686701278785843200,True,0.0,0.00,280,279,280,0.00,78570.03,0.00,78570.03,78570.03,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/686701278785843200.txt,.@selenagomez was on the prowl for hot guys at the #instyleglobes after-party: URL URL
twitter15__687617323235147776,twitter15,687617323235147776,non-rumor,True,110,True,True,3646911,687617323235147776,True,0.0,0.00,750,750,750,0.00,1637.78,0.00,1637.78,1637.78,False,0,0,0,8,data_raw/Twitter15_16_dataset/twitter15/tree/687617323235147776.txt,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. URL
twitter15__687617735833026560,twitter15,687617735833026560,non-rumor,True,129,False,True,3646911,687617735833026560,True,0.0,0.00,2346,2348,2346,0.00,8349.22,0.00,8349.22,8349.22,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/687617735833026560.txt,"he was severus snape. he was the sheriff of nottingham. he was alexander dane. he was, of course, hans gruber. we are devastated."
twitter15__687630364936957952,twitter15,687630364936957952,non-rumor,True,58,True,True,13215132,687630364936957952,True,0.0,0.00,304,303,304,0.00,4405.62,0.00,4405.62,4405.62,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/687630364936957952.txt,"rip alan rickman, who gave us villains to root for URL URL"
twitter15__687631811560763392,twitter15,687631811560763392,non-rumor,True,66,True,True,5402612,687631811560763392,True,0.0,0.00,672,674,672,0.00,16456.33,0.00,16456.33,16456.33,False,0,0,1,6,data_raw/Twitter15_16_dataset/twitter15/tree/687631811560763392.txt,#oscarnoms: nominations for best actress in a leading role URL URL
twitter15__687632433483759616,twitter15,687632433483759616,non-rumor,True,48,True,True,5402612,687632433483759616,True,0.0,0.00,740,743,740,0.00,68581.93,0.00,68581.93,68581.93,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/687632433483759616.txt,#oscarnoms: nominations for best picture URL URL
twitter15__687639526282498049,twitter15,687639526282498049,non-rumor,True,62,True,True,2883841,687639526282498049,True,0.0,0.00,321,322,321,0.00,394736.13,0.00,394736.13,394736.13,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/687639526282498049.txt,"congratulations, jennifer lawrence! URL #oscarnoms #oscars URL"
twitter15__687673284436082689,twitter15,687673284436082689,non-rumor,True,76,True,True,2883841,687673284436082689,True,0.0,0.00,377,376,377,0.00,6892.47,0.00,6892.47,6892.47,False,0,0,1,2,data_raw/Twitter15_16_dataset/twitter15/tree/687673284436082689.txt,harry potter stars react to the tragic news of alan rickman's death: URL URL
twitter15__687674548712505346,twitter15,687674548712505346,non-rumor,True,70,True,True,2883841,687674548712505346,True,0.0,0.00,703,703,703,0.00,13889.65,0.00,13889.65,13889.65,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/687674548712505346.txt,alan rickman's goodbye letter to harry potter is just perfect: URL URL
twitter15__687734662249246724,twitter15,687734662249246724,non-rumor,True,91,True,True,2883841,687734662249246724,True,0.0,0.00,509,515,509,0.00,11897.88,0.00,11897.88,11897.88,False,0,0,1,13,data_raw/Twitter15_16_dataset/twitter15/tree/687734662249246724.txt,"we have some bad news, friends fans. the whole cast won't be reuniting in february: URL URL"
twitter15__687766167558164481,twitter15,687766167558164481,non-rumor,True,86,True,True,2883841,687766167558164481,True,0.0,0.00,1804,1834,1804,0.00,370807.63,0.00,370807.63,370807.63,False,0,0,7,54,data_raw/Twitter15_16_dataset/twitter15/tree/687766167558164481.txt,"caitlyn jenner mourns the loss of bruce: ""maybe he didn't deserve to be gone."" URL URL"
twitter15__687786822475366401,twitter15,687786822475366401,non-rumor,True,96,True,True,2883841,687786822475366401,True,0.0,0.00,292,297,292,0.00,26573.97,0.00,26573.97,26573.97,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter15/tree/687786822475366401.txt,woah! olivia pope ditches the white hat for a hot new look in this badass scandal promo: URL URL
twitter15__687911282922631168,twitter15,687911282922631168,non-rumor,True,115,True,True,5402612,687911282922631168,True,0.0,0.00,532,542,532,0.00,7908.75,0.00,7908.75,7908.75,False,0,0,15,44,data_raw/Twitter15_16_dataset/twitter15/tree/687911282922631168.txt,"al-shabab militants overrun african union base in somalia, amid unconfirmed claims of dozens of soldiers killed URL"
twitter15__687945926774800385,twitter15,687945926774800385,non-rumor,True,116,True,True,5402612,687945926774800385,True,0.0,0.00,605,613,605,0.00,12118.65,0.00,12118.65,12118.65,False,0,0,0,17,data_raw/Twitter15_16_dataset/twitter15/tree/687945926774800385.txt,"several in critical condition - one in a coma - after clinical trial of new drug in france, health minister says URL"
twitter15__687956181646753792,twitter15,687956181646753792,non-rumor,True,113,True,True,3646911,687956181646753792,True,0.0,0.00,676,678,676,0.00,299203.12,0.00,299203.12,299203.12,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/687956181646753792.txt,"here's the letter alan rickman wrote for us back in 2011, upon completing harry potter & the deathly hallows: URL"
twitter15__688027085730897921,twitter15,688027085730897921,non-rumor,True,119,True,True,5402612,688027085730897921,True,0.0,0.00,532,537,532,0.00,170588.73,0.00,170588.73,170588.73,False,0,0,0,13,data_raw/Twitter15_16_dataset/twitter15/tree/688027085730897921.txt,"ninety took drug in french clinical trial that left one brain-dead and five more hospitalised, health minister says URL"
twitter15__688096910217879554,twitter15,688096910217879554,non-rumor,True,118,True,True,30313925,688096910217879554,True,0.0,0.00,677,692,677,0.00,210476.03,0.00,210476.03,210476.03,False,0,0,1,32,data_raw/Twitter15_16_dataset/twitter15/tree/688096910217879554.txt,".@potus's favorite movie of the year? hint: he loves saying ""science the heck out of this thing"" #youtubeasksobama URL"
twitter15__688110059553861634,twitter15,688110059553861634,non-rumor,True,117,True,True,30313925,688110059553861634,True,0.0,0.00,726,731,726,0.00,81861.27,0.00,81861.27,81861.27,False,0,0,7,23,data_raw/Twitter15_16_dataset/twitter15/tree/688110059553861634.txt,here's what @potus keeps in his pockets to remind himself of the people he meets along the way. #youtubeasksobama URL
twitter15__688147918113538049,twitter15,688147918113538049,non-rumor,True,104,True,True,5402612,688147918113538049,True,0.0,0.00,635,636,635,0.00,10923.28,0.00,10923.28,10923.28,False,0,0,1,8,data_raw/Twitter15_16_dataset/twitter15/tree/688147918113538049.txt,"hostages taken and people killed in attack on burkina faso hotel by militants, foreign minister says URL"
twitter15__688281442162352128,twitter15,688281442162352128,non-rumor,True,110,True,True,5402612,688281442162352128,True,0.0,0.00,444,445,444,0.00,21413.27,0.00,21413.27,21413.27,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/688281442162352128.txt,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked URL"
twitter15__688437279405305856,twitter15,688437279405305856,non-rumor,True,99,True,True,2883841,688437279405305856,True,0.0,0.00,741,741,741,0.00,16087.23,0.00,16087.23,16087.23,False,0,0,0,12,data_raw/Twitter15_16_dataset/twitter15/tree/688437279405305856.txt,we're keeping céline dion in our thoughts--her brother daniel has died of cancer at age 59: URL URL
twitter15__688441130271289350,twitter15,688441130271289350,non-rumor,True,77,True,True,5971922,688441130271289350,True,0.0,0.00,268,272,268,0.00,62021.02,0.00,62021.02,62021.02,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/688441130271289350.txt,from the bb vault: donald trump's dad arrested in kkk brawl with cops URL URL
twitter15__688461902821855232,twitter15,688461902821855232,non-rumor,True,114,True,True,5402612,688461902821855232,True,0.0,0.00,366,365,366,0.00,6660.32,0.00,6660.32,6660.32,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/688461902821855232.txt,"watchdog says iran has taken all steps to start implementing nuclear deal, paving way for lifting of sanctions URL"
twitter15__688502260779843587,twitter15,688502260779843587,non-rumor,True,108,True,True,30313925,688502260779843587,True,0.0,0.00,581,594,581,0.00,15360.50,0.00,15360.50,15360.50,False,0,0,6,24,data_raw/Twitter15_16_dataset/twitter15/tree/688502260779843587.txt,american leadership in action: iran's four pathways to a nuclear weapon have now been blocked. #irandeal URL
twitter15__688520025754304512,twitter15,688520025754304512,non-rumor,True,93,True,True,30313925,688520025754304512,True,0.0,0.00,640,652,640,0.00,19861.90,0.00,19861.90,19861.90,False,0,0,11,44,data_raw/Twitter15_16_dataset/twitter15/tree/688520025754304512.txt,"thanks to the #irandeal, iran's four pathways to a nuclear weapon have been blocked → URL URL"
twitter15__688751183645782016,twitter15,688751183645782016,non-rumor,True,129,False,True,30313925,688751183645782016,True,0.0,0.00,516,522,516,0.00,163125.37,0.00,163125.37,163125.37,False,0,0,6,10,data_raw/Twitter15_16_dataset/twitter15/tree/688751183645782016.txt,"""we’ve achieved this historic progress through diplomacy, without resorting to another war in the middle east."" —@potus #irandeal"
twitter15__688752484966363136,twitter15,688752484966363136,non-rumor,True,140,False,True,30313925,688752484966363136,True,0.0,0.00,344,354,344,0.00,13854.20,0.00,13854.20,13854.20,False,0,0,0,8,data_raw/Twitter15_16_dataset/twitter15/tree/688752484966363136.txt,"""we still have sanctions on iran for its violations of human rights—for its support for terrorism &...its ballistic missile program"" —@potus"
twitter15__688757736310484994,twitter15,688757736310484994,non-rumor,True,116,True,True,30313925,688757736310484994,True,0.0,0.00,572,574,572,0.00,27273.62,0.00,27273.62,27273.62,False,0,0,0,47,data_raw/Twitter15_16_dataset/twitter15/tree/688757736310484994.txt,"""this is a good day. once again, we’re seeing what’s possible with strong american diplomacy."" —@potus #irandeal URL"
twitter15__688763099298529280,twitter15,688763099298529280,non-rumor,True,76,True,True,5971922,688763099298529280,True,0.0,0.00,351,358,351,0.00,10140.77,0.00,10140.77,10140.77,False,0,0,9,20,data_raw/Twitter15_16_dataset/twitter15/tree/688763099298529280.txt,oregon domestic terrorists now destroying public property in earnest URL URL
twitter15__688763993633107968,twitter15,688763993633107968,non-rumor,True,104,True,True,30313925,688763993633107968,True,0.0,0.00,674,679,674,0.00,126757.58,0.00,126757.58,126757.58,False,0,0,11,21,data_raw/Twitter15_16_dataset/twitter15/tree/688763993633107968.txt,"""we have now cut off every single path that iran could have used to build a bomb."" —@potus #irandeal URL"
twitter15__688814621034213376,twitter15,688814621034213376,non-rumor,True,100,False,True,87416722,688814621034213376,True,0.0,0.00,294,293,294,0.00,3395.42,0.00,3395.42,3395.42,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/688814621034213376.txt,al arabiya television station says three americans have reportedly been kidnapped in baghdad in iraq
twitter15__688932211714818048,twitter15,688932211714818048,non-rumor,True,98,False,True,5741722,688932211714818048,True,0.0,0.00,273,273,273,0.00,18036.43,0.00,18036.43,18036.43,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/688932211714818048.txt,"clinton: ""every single american should be outraged"" by what's happening in flint, mich. #nprdebate"
twitter15__689100941119848449,twitter15,689100941119848449,non-rumor,True,120,True,True,5402612,689100941119848449,True,0.0,0.00,575,574,575,0.00,20145.13,0.00,20145.13,20145.13,False,0,0,0,8,data_raw/Twitter15_16_dataset/twitter15/tree/689100941119848449.txt,"morocco says it has arrested a belgian national linked to men who carried out paris attack, in which 130 people died URL"
twitter15__689103487880310785,twitter15,689103487880310785,non-rumor,True,106,True,True,5402612,689103487880310785,True,0.0,0.00,310,310,310,0.00,37480.27,0.00,37480.27,37480.27,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/689103487880310785.txt,at least three french soldiers killed in avalanche in the alps during training exercise - french media URL
twitter15__689208632148365314,twitter15,689208632148365314,non-rumor,True,60,True,True,5402612,689208632148365314,True,0.0,0.00,2880,2884,2880,0.00,38617.25,0.00,38617.25,38617.25,False,0,0,1,41,data_raw/Twitter15_16_dataset/twitter15/tree/689208632148365314.txt,"eagles guitarist glenn frey has died, the band announces URL"
twitter15__689214940679409664,twitter15,689214940679409664,non-rumor,True,46,False,True,87416722,689214940679409664,True,0.0,0.00,260,260,260,0.00,9510.38,0.00,9510.38,9510.38,False,0,0,1,2,data_raw/Twitter15_16_dataset/twitter15/tree/689214940679409664.txt,#eagles co-founder glenn frey has died aged 67
twitter15__689236842454106113,twitter15,689236842454106113,non-rumor,True,99,True,True,30313925,689236842454106113,True,0.0,0.00,375,374,375,0.00,35512.80,0.00,35512.80,35512.80,False,0,0,19,19,data_raw/Twitter15_16_dataset/twitter15/tree/689236842454106113.txt,"""i believe we’ve got to take steps to modernize our unemployment insurance system."" —@potus URL URL"
twitter15__689529955294777344,twitter15,689529955294777344,non-rumor,True,103,True,True,5402612,689529955294777344,True,0.0,0.00,721,720,721,0.00,18440.22,0.00,18440.22,18440.22,False,0,0,1,10,data_raw/Twitter15_16_dataset/twitter15/tree/689529955294777344.txt,colombian government and left-wing farc rebel movement agree ceasefire to end decades-long conflict URL
twitter15__689549346875031552,twitter15,689549346875031552,non-rumor,True,118,False,True,87416722,689549346875031552,True,0.0,0.00,422,423,422,0.00,323560.42,0.00,323560.42,323560.42,False,0,0,0,13,data_raw/Twitter15_16_dataset/twitter15/tree/689549346875031552.txt,islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year
twitter15__689555819059351552,twitter15,689555819059351552,non-rumor,True,113,True,True,5402612,689555819059351552,True,0.0,0.00,636,645,636,0.00,18337.35,0.00,18337.35,18337.35,False,0,0,4,6,data_raw/Twitter15_16_dataset/twitter15/tree/689555819059351552.txt,so-called islamic state's propaganda magazine confirms british militant known as jihadi john died in november URL
twitter15__689650617464311813,twitter15,689650617464311813,non-rumor,True,77,True,True,2735591,689650617464311813,True,0.0,0.00,270,269,270,0.00,29293.68,0.00,29293.68,29293.68,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/689650617464311813.txt,leonardo dicaprio is giving away $15 million to environmental causes: URL URL
twitter15__689694470779097088,twitter15,689694470779097088,non-rumor,True,97,True,True,5402612,689694470779097088,True,0.0,0.00,923,927,923,0.00,97907.40,0.00,97907.40,97907.40,False,0,0,8,44,data_raw/Twitter15_16_dataset/twitter15/tree/689694470779097088.txt,"two gunmen killed in pakistan university attack, police say, with reports others still firing URL"
twitter15__689719109785907200,twitter15,689719109785907200,non-rumor,True,118,True,True,5402612,689694470779097088,False,-97.9,0.00,529,533,529,-97.90,97809.50,0.00,97809.50,97809.50,True,0,0,7,31,data_raw/Twitter15_16_dataset/twitter15/tree/689719109785907200.txt,death toll from #bachakhanuniattack rises to at least 19; army official says firing has stopped as campus searched URL
twitter15__689722724470620161,twitter15,689722724470620161,non-rumor,True,100,True,True,5402612,689694470779097088,False,-112.27,0.00,518,521,518,-112.27,97795.13,0.00,97795.13,97795.13,True,0,0,7,35,data_raw/Twitter15_16_dataset/twitter15/tree/689722724470620161.txt,"taliban says it is behind #bachakhanuniattack that left at least 19 dead, pakistani media report URL"
twitter15__689798164287741953,twitter15,689798164287741953,non-rumor,True,92,True,True,5402612,689798164287741953,True,0.0,0.00,545,544,545,0.00,17374.12,0.00,17374.12,17374.12,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/689798164287741953.txt,"suspected suicide car bomb blast near russian embassy in afghan capital, kabul - reports URL"
twitter15__689799953330368513,twitter15,689799953330368513,non-rumor,True,95,True,True,5971922,689799953330368513,True,0.0,0.00,429,430,429,0.00,6521.95,0.00,6521.95,6521.95,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/689799953330368513.txt,"gop strategist says trump supporters are ""childless single men who masturbate to anime"" URL URL"
twitter15__689833530197671936,twitter15,689833530197671936,non-rumor,True,94,True,True,19658826,689833530197671936,True,0.0,0.00,301,300,301,0.00,82911.93,0.00,82911.93,82911.93,False,0,0,1,1,data_raw/Twitter15_16_dataset/twitter15/tree/689833530197671936.txt,it's official. 2015 was officially the hottest year ever. and 2016 will be even hotter URL URL
twitter15__689853056440221696,twitter15,689853056440221696,non-rumor,True,82,True,True,19658826,689853056440221696,True,0.0,0.00,255,254,255,0.00,5856.07,0.00,5856.07,5856.07,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/689853056440221696.txt,"‘planet nine’ may exist on the edge of our solar system, claim astronomers URL URL"
twitter15__689922870689009664,twitter15,689922870689009664,non-rumor,True,89,True,True,20012204,689922870689009664,True,0.0,0.00,522,556,522,0.00,5266.92,0.00,5266.92,5266.92,False,0,0,2,21,data_raw/Twitter15_16_dataset/twitter15/tree/689922870689009664.txt,"yes, trump really said, ""the whites don't get any nominations"" at the bet awards: URL URL"
twitter15__690137637810761728,twitter15,690137637810761728,non-rumor,True,117,True,True,5402612,690137637810761728,True,0.0,0.00,503,519,503,0.00,26431.65,0.00,26431.65,26431.65,False,0,0,8,38,data_raw/Twitter15_16_dataset/twitter15/tree/690137637810761728.txt,"uk home secretary theresa may says litvinenko's murder was ""blatant and unacceptable"" breach of international law URL"
twitter15__690145844318834689,twitter15,690145844318834689,non-rumor,True,25,True,True,19658826,690145844318834689,True,0.0,0.00,389,388,389,0.00,11255.85,0.00,11255.85,11255.85,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/690145844318834689.txt,happy #nationalhugday URL
twitter15__690174644071047168,twitter15,690174644071047168,non-rumor,True,84,True,True,2735591,690174644071047168,True,0.0,0.00,472,474,472,0.00,9324.65,0.00,9324.65,9324.65,False,0,0,1,3,data_raw/Twitter15_16_dataset/twitter15/tree/690174644071047168.txt,smart people are as racist as less-smart people—but smart enough to hide it: URL URL
twitter15__690252631822864384,twitter15,690252631822864384,non-rumor,True,94,True,True,30313925,690252631822864384,True,0.0,0.00,259,260,259,0.00,11661.92,0.00,11661.92,11661.92,False,0,0,4,23,data_raw/Twitter15_16_dataset/twitter15/tree/690252631822864384.txt,2009: @potus bet big on rescuing the american auto industry. today: it's roaring back. URL URL
twitter15__690296550803636224,twitter15,690296550803636224,non-rumor,True,120,True,True,30313925,690296550803636224,True,0.0,0.00,704,708,704,0.00,79299.98,0.00,79299.98,79299.98,False,0,0,1,27,data_raw/Twitter15_16_dataset/twitter15/tree/690296550803636224.txt,"""our children should not have to be worried about the water that they're drinking"" —@potus on the situation in flint URL"
twitter15__690431187916099584,twitter15,690431187916099584,non-rumor,True,90,True,True,5402612,690431187916099584,True,0.0,0.00,545,548,545,0.00,9709.50,0.00,9709.50,9709.50,False,0,0,0,20,data_raw/Twitter15_16_dataset/twitter15/tree/690431187916099584.txt,"north korea says it has arrested a us student on charges of committing a ""hostile act"" URL"
